gene_id	baseMn	l2fc	lfcSE	stat	pval	padj
USP34	9.95e+02	-0.03	0.12	-2.66e-01	7.90e-01	1.00e+00
USP35	3.32e+01	0.23	0.30	7.78e-01	4.37e-01	1.00e+00
USP36	3.48e+02	0.03	0.10	2.93e-01	7.69e-01	1.00e+00
USP37	3.26e+02	0.09	0.12	7.81e-01	4.35e-01	1.00e+00
USP38	2.61e+02	0.00	0.11	8.55e-03	9.93e-01	1.00e+00
USP39	2.13e+02	0.04	0.10	3.87e-01	6.99e-01	1.00e+00
USP4	3.02e+02	0.03	0.08	3.13e-01	7.54e-01	1.00e+00
USP40	2.23e+02	0.01	0.16	7.91e-02	9.37e-01	1.00e+00
USP42	1.27e+02	0.09	0.11	8.07e-01	4.20e-01	1.00e+00
USP43	7.09e+00	0.08	0.49	1.66e-01	8.68e-01	1.00e+00
USP44	1.07e+01	-0.01	0.45	-3.07e-02	9.76e-01	1.00e+00
USP45	9.81e+01	0.14	0.14	9.74e-01	3.30e-01	1.00e+00
USP46	3.21e+02	0.04	0.08	4.32e-01	6.66e-01	1.00e+00
USP47	1.31e+03	-0.00	0.10	-9.20e-03	9.93e-01	1.00e+00
USP48	1.17e+03	-0.02	0.07	-2.47e-01	8.05e-01	1.00e+00
USP49	4.56e+01	0.20	0.18	1.12e+00	2.61e-01	1.00e+00
USP5	5.26e+02	-0.08	0.09	-8.94e-01	3.71e-01	1.00e+00
USP51	1.46e+02	0.13	0.11	1.20e+00	2.29e-01	1.00e+00
USP53	2.78e+02	-0.04	0.10	-3.70e-01	7.12e-01	1.00e+00
USP54	2.26e+02	-0.08	0.15	-5.33e-01	5.94e-01	1.00e+00
USP6	4.02e+00	-0.86	0.65	-1.33e+00	1.82e-01	1.00e+00
USP6NL	2.51e+02	-0.07	0.10	-6.78e-01	4.98e-01	1.00e+00
USP7	1.74e+03	-0.02	0.09	-2.18e-01	8.27e-01	1.00e+00
USP8	9.12e+02	-0.02	0.08	-2.31e-01	8.17e-01	1.00e+00
USP9X	1.61e+03	0.01	0.12	5.03e-02	9.60e-01	1.00e+00
USPL1	1.75e+02	0.05	0.10	5.19e-01	6.04e-01	1.00e+00
UST	1.95e+02	0.06	0.11	4.85e-01	6.27e-01	1.00e+00
UTP11	4.39e+02	-0.01	0.09	-1.46e-01	8.84e-01	1.00e+00
UTP14A	3.00e+02	-0.12	0.13	-9.20e-01	3.57e-01	1.00e+00
UTP15	3.27e+02	0.12	0.09	1.29e+00	1.96e-01	1.00e+00
UTP18	5.76e+02	-0.11	0.10	-1.02e+00	3.10e-01	1.00e+00
UTP20	4.93e+02	-0.05	0.10	-5.18e-01	6.05e-01	1.00e+00
UTP23	1.92e+02	0.12	0.09	1.37e+00	1.71e-01	1.00e+00
UTP25	1.61e+02	0.04	0.12	3.17e-01	7.52e-01	1.00e+00
UTP3	4.93e+02	0.11	0.09	1.16e+00	2.44e-01	1.00e+00
UTP4	2.16e+02	-0.10	0.11	-8.94e-01	3.71e-01	1.00e+00
UTP6	6.21e+02	0.01	0.08	1.52e-01	8.79e-01	1.00e+00
UTRN	2.46e+03	-0.07	0.19	-3.70e-01	7.12e-01	1.00e+00
UTS2B	4.23e+00	0.18	0.62	2.83e-01	7.77e-01	1.00e+00
UTS2R	1.33e+01	-0.23	0.35	-6.76e-01	4.99e-01	1.00e+00
UTY	9.43e-01	2.34	1.57	1.48e+00	1.38e-01	1.00e+00
UVRAG	1.70e+02	-0.02	0.13	-1.58e-01	8.74e-01	1.00e+00
UVSSA	4.90e+01	0.25	0.22	1.13e+00	2.60e-01	1.00e+00
UXS1	8.99e+02	0.01	0.10	1.09e-01	9.13e-01	1.00e+00
UXT	2.12e+02	-0.10	0.13	-7.08e-01	4.79e-01	1.00e+00
VAC14	1.06e+02	0.00	0.17	3.49e-03	9.97e-01	1.00e+00
VAMP1	9.38e+00	-0.45	0.46	-9.67e-01	3.34e-01	1.00e+00
VAMP2	2.39e+02	0.15	0.10	1.51e+00	1.30e-01	1.00e+00
VAMP3	1.09e+03	0.08	0.07	1.06e+00	2.91e-01	1.00e+00
VAMP4	2.06e+02	0.01	0.10	1.47e-01	8.83e-01	1.00e+00
VAMP5	2.60e+00	-0.74	0.76	-9.78e-01	3.28e-01	1.00e+00
VAMP7	3.40e+02	0.10	0.10	1.02e+00	3.06e-01	1.00e+00
VAMP8	2.98e+02	0.01	0.11	5.11e-02	9.59e-01	1.00e+00
VANGL1	4.65e+02	-0.05	0.08	-6.24e-01	5.33e-01	1.00e+00
VANGL2	6.75e+02	0.21	0.09	2.34e+00	1.95e-02	1.00e+00
VAPA	8.52e+02	-0.08	0.08	-9.91e-01	3.22e-01	1.00e+00
VAPB	1.09e+03	0.08	0.09	9.68e-01	3.33e-01	1.00e+00
VARS1	4.83e+02	-0.02	0.10	-2.16e-01	8.29e-01	1.00e+00
VARS2	9.87e+01	-0.03	0.15	-2.16e-01	8.29e-01	1.00e+00
VASH1	3.48e+03	0.00	0.09	2.00e-02	9.84e-01	1.00e+00
VASH2	2.00e+01	0.35	0.30	1.16e+00	2.47e-01	1.00e+00
VASN	2.70e+00	0.07	0.86	8.59e-02	9.32e-01	1.00e+00
VASP	1.73e+03	0.03	0.10	2.87e-01	7.74e-01	1.00e+00
VAT1	2.22e+03	-0.05	0.10	-4.86e-01	6.27e-01	1.00e+00
VAT1L	3.47e+00	-1.25	0.73	-1.72e+00	8.58e-02	1.00e+00
VAV1	8.15e+00	0.44	0.39	1.12e+00	2.63e-01	1.00e+00
VAV2	2.88e+02	0.02	0.14	1.25e-01	9.00e-01	1.00e+00
VAV3	7.16e+02	0.05	0.08	6.26e-01	5.31e-01	1.00e+00
VAX1	7.55e+01	-0.13	0.15	-8.72e-01	3.83e-01	1.00e+00
VBP1	3.76e+02	0.04	0.09	5.04e-01	6.14e-01	1.00e+00
VCAM1	1.20e+01	0.36	0.50	7.20e-01	4.71e-01	1.00e+00
VCAN	6.11e+02	0.01	0.12	7.21e-02	9.42e-01	1.00e+00
VCL	5.90e+03	-0.03	0.06	-4.62e-01	6.44e-01	1.00e+00
VCP	8.18e+03	-0.04	0.08	-5.24e-01	6.00e-01	1.00e+00
VCPIP1	2.75e+02	0.02	0.12	1.47e-01	8.83e-01	1.00e+00
VCPKMT	2.70e+01	0.26	0.29	8.97e-01	3.70e-01	1.00e+00
VDAC1	1.19e+03	0.05	0.07	7.22e-01	4.70e-01	1.00e+00
VDAC2	8.12e+02	-0.04	0.09	-4.77e-01	6.33e-01	1.00e+00
VDAC3	1.06e+03	-0.05	0.10	-4.89e-01	6.25e-01	1.00e+00
VDR	7.77e+00	0.20	0.42	4.64e-01	6.43e-01	1.00e+00
VEGFA	2.14e+02	0.08	0.17	4.65e-01	6.42e-01	1.00e+00
VEGFB	5.97e+01	-0.17	0.18	-8.96e-01	3.70e-01	1.00e+00
VEGFC	4.31e+02	-0.15	0.13	-1.18e+00	2.37e-01	1.00e+00
VEGFD	7.60e-01	-0.73	1.54	-4.74e-01	6.35e-01	1.00e+00
VENTX	1.64e+00	1.14	0.85	1.34e+00	1.80e-01	1.00e+00
VEPH1	5.02e+01	-0.08	0.16	-4.62e-01	6.44e-01	1.00e+00
VEZF1	2.63e+02	-0.07	0.09	-7.93e-01	4.28e-01	1.00e+00
VEZT	6.87e+02	0.04	0.11	3.61e-01	7.18e-01	1.00e+00
VGF	1.44e+00	-1.08	1.15	-9.39e-01	3.48e-01	1.00e+00
VGLL3	4.19e+00	0.66	0.65	1.03e+00	3.04e-01	1.00e+00
VGLL4	1.47e+03	0.02	0.09	2.12e-01	8.32e-01	1.00e+00
VHL	4.77e+02	0.16	0.10	1.55e+00	1.22e-01	1.00e+00
VILL	3.30e+01	-0.10	0.25	-3.89e-01	6.97e-01	1.00e+00
VIM	1.35e+04	-0.09	0.08	-1.08e+00	2.80e-01	1.00e+00
VIP	2.50e+00	-0.05	0.68	-7.64e-02	9.39e-01	1.00e+00
VIPAS39	2.19e+02	-0.18	0.09	-2.02e+00	4.33e-02	1.00e+00
VIPR2	7.89e-01	-0.95	1.28	-7.45e-01	4.56e-01	1.00e+00
VIRMA	1.10e+03	0.01	0.10	8.23e-02	9.34e-01	1.00e+00
VIT	6.37e+00	1.36	0.55	2.45e+00	1.41e-02	1.00e+00
VKORC1	1.12e+02	-0.01	0.17	-4.88e-02	9.61e-01	1.00e+00
VKORC1L1	4.80e+02	0.04	0.10	4.35e-01	6.64e-01	1.00e+00
VLDLR	1.18e+02	-0.12	0.16	-7.14e-01	4.75e-01	1.00e+00
VMA21	3.26e+02	0.12	0.13	8.79e-01	3.79e-01	1.00e+00
VMAC	5.89e+00	-0.36	0.61	-5.93e-01	5.53e-01	1.00e+00
VMO1	8.18e+00	-0.00	0.46	-1.82e-03	9.99e-01	1.00e+00
VMP1	7.29e+02	0.05	0.07	6.90e-01	4.90e-01	1.00e+00
VN1R1	5.75e+00	-0.10	0.52	-1.87e-01	8.51e-01	1.00e+00
VN1R2	6.83e+00	0.22	0.52	4.22e-01	6.73e-01	1.00e+00
VNN1	1.04e+00	-0.46	1.12	-4.11e-01	6.81e-01	1.00e+00
VOPP1	1.69e+03	0.03	0.10	3.30e-01	7.42e-01	1.00e+00
VPS11	1.34e+02	-0.08	0.17	-4.63e-01	6.44e-01	1.00e+00
VPS13A	5.55e+02	0.02	0.11	1.35e-01	8.93e-01	1.00e+00
VPS13B	2.43e+02	0.01	0.19	5.39e-02	9.57e-01	1.00e+00
VPS13C	1.20e+03	0.00	0.12	1.28e-02	9.90e-01	1.00e+00
VPS13D	7.02e+02	-0.04	0.09	-4.25e-01	6.71e-01	1.00e+00
VPS16	1.72e+02	-0.19	0.13	-1.44e+00	1.51e-01	1.00e+00
VPS18	4.45e+02	0.01	0.10	5.37e-02	9.57e-01	1.00e+00
VPS25	1.82e+02	-0.22	0.13	-1.68e+00	9.20e-02	1.00e+00
VPS26A	1.01e+03	0.00	0.07	5.45e-02	9.57e-01	1.00e+00
VPS26B	2.74e+02	-0.08	0.10	-8.61e-01	3.89e-01	1.00e+00
VPS26C	3.79e+02	0.08	0.09	8.75e-01	3.82e-01	1.00e+00
VPS28	1.32e+02	-0.14	0.15	-9.27e-01	3.54e-01	1.00e+00
VPS29	5.35e+02	-0.15	0.08	-1.81e+00	7.10e-02	1.00e+00
VPS33A	8.36e+02	0.09	0.07	1.29e+00	1.98e-01	1.00e+00
VPS33B	1.12e+02	-0.03	0.14	-2.39e-01	8.11e-01	1.00e+00
VPS35	1.11e+03	0.01	0.07	1.07e-01	9.14e-01	1.00e+00
VPS35L	3.51e+02	0.00	0.09	2.70e-02	9.78e-01	1.00e+00
VPS36	8.36e+02	0.01	0.08	1.52e-01	8.79e-01	1.00e+00
VPS37A	3.41e+02	0.04	0.09	5.03e-01	6.15e-01	1.00e+00
VPS37B	1.95e+02	0.13	0.10	1.32e+00	1.87e-01	1.00e+00
VPS37C	1.02e+02	-0.13	0.12	-1.10e+00	2.71e-01	1.00e+00
VPS37D	1.37e+00	-1.88	1.23	-1.53e+00	1.26e-01	1.00e+00
VPS39	3.48e+02	-0.02	0.11	-2.27e-01	8.21e-01	1.00e+00
VPS41	1.20e+03	-0.03	0.07	-4.55e-01	6.49e-01	1.00e+00
VPS45	1.29e+02	-0.11	0.15	-7.58e-01	4.49e-01	1.00e+00
VPS4A	1.12e+03	-0.07	0.07	-1.11e+00	2.65e-01	1.00e+00
VPS4B	1.21e+03	0.07	0.09	6.97e-01	4.86e-01	1.00e+00
VPS50	2.31e+02	0.11	0.11	9.82e-01	3.26e-01	1.00e+00
VPS51	2.51e+02	0.16	0.14	1.18e+00	2.39e-01	1.00e+00
VPS52	3.21e+02	-0.10	0.10	-9.59e-01	3.38e-01	1.00e+00
VPS53	3.14e+02	-0.16	0.11	-1.52e+00	1.29e-01	1.00e+00
VPS54	1.82e+02	0.00	0.10	3.25e-02	9.74e-01	1.00e+00
VPS72	5.17e+02	-0.21	0.10	-2.02e+00	4.37e-02	1.00e+00
VPS8	3.83e+02	-0.09	0.08	-1.06e+00	2.90e-01	1.00e+00
VPS9D1	3.01e+01	-0.18	0.23	-7.78e-01	4.37e-01	1.00e+00
VRK1	5.81e+02	0.11	0.10	1.11e+00	2.68e-01	1.00e+00
VRK2	1.72e+02	-0.02	0.11	-1.37e-01	8.91e-01	1.00e+00
VRK3	9.12e+01	-0.13	0.19	-6.77e-01	4.99e-01	1.00e+00
VRTN	4.31e-01	0.28	1.60	1.73e-01	8.63e-01	1.00e+00
VSIG1	1.42e+01	-0.20	0.29	-6.94e-01	4.88e-01	1.00e+00
VSIG10	1.69e+02	-0.04	0.11	-4.01e-01	6.88e-01	1.00e+00
VSIG10L	2.73e+00	0.07	0.69	1.03e-01	9.18e-01	1.00e+00
VSIG2	1.08e+01	-0.05	0.38	-1.23e-01	9.02e-01	1.00e+00
VSIR	7.95e+01	0.00	0.17	2.31e-02	9.82e-01	1.00e+00
VSNL1	2.01e+02	-0.08	0.10	-7.56e-01	4.50e-01	1.00e+00
VSTM1	5.53e-01	-0.04	1.78	-2.51e-02	9.80e-01	1.00e+00
VSTM2L	5.08e-01	-1.20	1.77	-6.81e-01	4.96e-01	1.00e+00
VSTM4	1.44e+01	-0.18	0.37	-4.95e-01	6.21e-01	1.00e+00
VTA1	4.07e+02	-0.05	0.09	-5.64e-01	5.73e-01	1.00e+00
VTI1A	2.34e+02	-0.05	0.17	-2.95e-01	7.68e-01	1.00e+00
VTI1B	5.96e+02	-0.11	0.10	-1.15e+00	2.52e-01	1.00e+00
VWA1	5.32e+00	0.45	0.47	9.49e-01	3.43e-01	1.00e+00
VWA2	2.22e+00	-0.64	0.81	-7.87e-01	4.31e-01	1.00e+00
VWA5A	1.12e+02	-0.07	0.13	-4.96e-01	6.20e-01	1.00e+00
VWA7	3.69e-01	2.21	2.19	1.01e+00	3.13e-01	1.00e+00
VWA8	8.47e+01	-0.02	0.14	-1.51e-01	8.80e-01	1.00e+00
VWC2	2.77e+00	-0.01	0.77	-1.66e-02	9.87e-01	1.00e+00
VWCE	3.77e+01	0.01	0.21	6.32e-02	9.50e-01	1.00e+00
VWF	1.42e+03	-0.06	0.10	-6.02e-01	5.47e-01	1.00e+00
WAC	5.53e+02	-0.07	0.08	-8.42e-01	4.00e-01	1.00e+00
WAPL	9.10e+02	0.02	0.08	2.33e-01	8.16e-01	1.00e+00
WARS1	6.27e+02	-0.04	0.10	-3.57e-01	7.21e-01	1.00e+00
WARS2	5.63e+01	0.21	0.19	1.11e+00	2.68e-01	1.00e+00
WAS	2.42e+00	2.92	0.95	3.07e+00	2.17e-03	1.00e+00
WASF1	3.15e+02	0.04	0.10	4.17e-01	6.76e-01	1.00e+00
WASF2	1.11e+03	-0.07	0.09	-7.41e-01	4.59e-01	1.00e+00
WASF3	1.84e+02	0.05	0.13	4.10e-01	6.82e-01	1.00e+00
WASHC1	2.74e+02	0.09	0.14	6.54e-01	5.13e-01	1.00e+00
WASHC2A	1.20e+03	-0.08	0.10	-7.28e-01	4.67e-01	1.00e+00
WASHC2C	1.03e+03	-0.04	0.09	-4.49e-01	6.54e-01	1.00e+00
WASHC3	3.68e+01	-0.03	0.24	-1.42e-01	8.87e-01	1.00e+00
WASHC4	7.29e+02	0.07	0.06	1.11e+00	2.66e-01	1.00e+00
WASHC5	2.89e+02	-0.03	0.10	-2.66e-01	7.90e-01	1.00e+00
WASL	6.20e+02	0.04	0.11	4.10e-01	6.82e-01	1.00e+00
WBP1	5.22e+01	-0.20	0.23	-8.45e-01	3.98e-01	1.00e+00
WBP11	9.16e+02	0.08	0.09	9.73e-01	3.31e-01	1.00e+00
WBP1L	6.64e+02	0.02	0.08	2.84e-01	7.76e-01	1.00e+00
WBP2	2.85e+02	-0.22	0.12	-1.80e+00	7.22e-02	1.00e+00
WBP4	1.35e+02	0.05	0.14	3.39e-01	7.35e-01	1.00e+00
WDCP	1.17e+02	-0.04	0.11	-3.61e-01	7.18e-01	1.00e+00
WDFY1	1.19e+03	0.03	0.09	3.63e-01	7.17e-01	1.00e+00
WDFY2	1.35e+02	0.10	0.14	7.24e-01	4.69e-01	1.00e+00
WDFY3	6.70e+02	-0.05	0.10	-5.31e-01	5.95e-01	1.00e+00
WDFY4	1.77e+00	-0.90	0.89	-1.01e+00	3.13e-01	1.00e+00
WDHD1	5.14e+02	0.04	0.08	5.24e-01	6.00e-01	1.00e+00
WDPCP	1.85e+01	0.10	0.28	3.55e-01	7.22e-01	1.00e+00
WDR1	6.33e+03	-0.10	0.06	-1.56e+00	1.18e-01	1.00e+00
WDR11	8.50e+02	-0.08	0.09	-8.45e-01	3.98e-01	1.00e+00
WDR12	3.91e+02	0.01	0.11	6.78e-02	9.46e-01	1.00e+00
WDR13	2.28e+02	0.10	0.13	8.13e-01	4.16e-01	1.00e+00
WDR17	1.42e+01	0.52	0.34	1.51e+00	1.30e-01	1.00e+00
WDR18	8.56e+01	0.01	0.19	4.92e-02	9.61e-01	1.00e+00
WDR19	2.01e+02	-0.13	0.12	-1.08e+00	2.78e-01	1.00e+00
WDR20	1.70e+02	0.08	0.12	6.47e-01	5.18e-01	1.00e+00
WDR24	5.32e+01	-0.30	0.22	-1.34e+00	1.80e-01	1.00e+00
WDR25	2.55e+01	-0.31	0.24	-1.27e+00	2.03e-01	1.00e+00
WDR26	1.25e+03	0.07	0.05	1.45e+00	1.47e-01	1.00e+00
WDR27	1.44e+02	0.17	0.17	9.99e-01	3.18e-01	1.00e+00
WDR3	7.82e+02	0.04	0.08	4.64e-01	6.43e-01	1.00e+00
WDR31	1.67e+01	-0.11	0.29	-3.87e-01	6.99e-01	1.00e+00
WDR33	4.31e+02	0.00	0.09	3.27e-02	9.74e-01	1.00e+00
WDR35	8.74e+01	-0.22	0.15	-1.50e+00	1.32e-01	1.00e+00
WDR36	3.37e+02	-0.04	0.09	-3.89e-01	6.98e-01	1.00e+00
WDR37	2.06e+02	-0.04	0.11	-3.18e-01	7.50e-01	1.00e+00
WDR4	1.30e+02	0.12	0.14	9.13e-01	3.61e-01	1.00e+00
WDR41	2.18e+02	-0.01	0.11	-8.14e-02	9.35e-01	1.00e+00
WDR43	9.89e+02	0.09	0.11	7.89e-01	4.30e-01	1.00e+00
WDR44	2.45e+02	0.06	0.12	4.89e-01	6.25e-01	1.00e+00
WDR45	7.67e+01	0.10	0.15	6.59e-01	5.10e-01	1.00e+00
WDR45B	6.01e+02	0.03	0.10	3.32e-01	7.40e-01	1.00e+00
WDR46	3.70e+02	-0.01	0.10	-7.14e-02	9.43e-01	1.00e+00
WDR47	1.56e+02	-0.12	0.12	-9.60e-01	3.37e-01	1.00e+00
WDR48	2.36e+02	0.02	0.11	2.20e-01	8.26e-01	1.00e+00
WDR5	6.07e+02	0.06	0.11	5.28e-01	5.98e-01	1.00e+00
WDR53	1.23e+02	0.27	0.14	2.00e+00	4.53e-02	1.00e+00
WDR54	4.31e+01	-0.24	0.26	-9.25e-01	3.55e-01	1.00e+00
WDR55	2.19e+02	-0.04	0.10	-4.54e-01	6.50e-01	1.00e+00
WDR59	2.04e+02	-0.20	0.12	-1.75e+00	8.08e-02	1.00e+00
WDR5B	7.61e+01	0.05	0.14	3.25e-01	7.45e-01	1.00e+00
WDR6	5.50e+02	0.01	0.08	1.10e-01	9.12e-01	1.00e+00
WDR61	2.96e+02	-0.07	0.09	-7.90e-01	4.30e-01	1.00e+00
WDR62	3.76e+01	0.18	0.17	1.09e+00	2.74e-01	1.00e+00
WDR64	4.87e-01	-1.66	1.79	-9.29e-01	3.53e-01	1.00e+00
WDR7	1.78e+02	-0.05	0.16	-3.31e-01	7.41e-01	1.00e+00
WDR70	3.21e+02	-0.04	0.09	-4.96e-01	6.20e-01	1.00e+00
WDR72	3.19e+00	0.27	0.71	3.81e-01	7.03e-01	1.00e+00
WDR73	1.71e+02	0.09	0.11	8.27e-01	4.08e-01	1.00e+00
WDR74	3.15e+02	-0.06	0.27	-2.36e-01	8.13e-01	1.00e+00
WDR75	4.26e+02	0.07	0.09	7.31e-01	4.65e-01	1.00e+00
WDR76	2.67e+02	0.07	0.14	4.83e-01	6.29e-01	1.00e+00
WDR77	4.81e+02	0.11	0.12	9.80e-01	3.27e-01	1.00e+00
WDR81	9.04e+01	0.11	0.16	6.44e-01	5.20e-01	1.00e+00
WDR82	8.01e+02	0.03	0.05	4.62e-01	6.44e-01	1.00e+00
WDR83	7.52e+01	0.07	0.18	3.81e-01	7.03e-01	1.00e+00
WDR83OS	7.24e+01	-0.06	0.25	-2.43e-01	8.08e-01	1.00e+00
WDR86	2.45e+01	-0.01	0.29	-4.69e-02	9.63e-01	1.00e+00
WDR88	1.69e+00	0.06	1.01	5.49e-02	9.56e-01	1.00e+00
WDR89	1.38e+02	0.05	0.10	4.59e-01	6.46e-01	1.00e+00
WDR90	1.84e+01	0.63	0.30	2.09e+00	3.68e-02	1.00e+00
WDR91	7.36e+01	0.00	0.15	3.14e-02	9.75e-01	1.00e+00
WDR93	2.27e+00	-0.38	0.89	-4.31e-01	6.67e-01	1.00e+00
WDR97	1.78e+00	0.55	0.82	6.74e-01	5.01e-01	1.00e+00
WDSUB1	4.00e+01	0.05	0.20	2.31e-01	8.17e-01	1.00e+00
WDTC1	1.33e+02	0.05	0.12	4.12e-01	6.81e-01	1.00e+00
WEE1	1.61e+02	0.01	0.12	7.54e-02	9.40e-01	1.00e+00
WEE2	1.51e+00	0.07	1.05	6.63e-02	9.47e-01	1.00e+00
WFDC12	8.79e-01	-0.93	1.37	-6.83e-01	4.94e-01	1.00e+00
WFDC2	8.57e-01	0.25	1.37	1.83e-01	8.55e-01	1.00e+00
WFDC8	8.75e-01	0.35	1.55	2.28e-01	8.20e-01	1.00e+00
WFIKKN1	1.45e+00	1.05	1.16	9.12e-01	3.62e-01	1.00e+00
WFS1	1.41e+02	0.08	0.12	6.47e-01	5.18e-01	1.00e+00
WHAMM	1.79e+02	0.01	0.11	9.93e-02	9.21e-01	1.00e+00
WHRN	1.19e+01	-0.10	0.48	-2.00e-01	8.42e-01	1.00e+00
WIPF1	4.74e+02	0.01	0.09	1.07e-01	9.15e-01	1.00e+00
WIPF2	6.22e+02	0.09	0.08	1.13e+00	2.58e-01	1.00e+00
WIPF3	3.02e+00	-0.04	0.64	-5.71e-02	9.54e-01	1.00e+00
WIPI1	2.24e+02	-0.31	0.13	-2.33e+00	1.97e-02	1.00e+00
WIPI2	4.31e+02	0.04	0.08	4.90e-01	6.24e-01	1.00e+00
WIZ	1.64e+02	0.22	0.11	1.99e+00	4.65e-02	1.00e+00
WLS	6.37e+02	-0.11	0.11	-9.97e-01	3.19e-01	1.00e+00
WNK1	1.58e+03	0.08	0.11	7.20e-01	4.72e-01	1.00e+00
WNK2	1.33e+00	-0.97	1.05	-9.25e-01	3.55e-01	1.00e+00
WNK3	1.20e+02	0.20	0.12	1.62e+00	1.05e-01	1.00e+00
WNK4	1.81e+01	-0.03	0.32	-9.61e-02	9.23e-01	1.00e+00
WNT11	2.77e+01	0.35	0.25	1.37e+00	1.72e-01	1.00e+00
WNT2B	1.20e+01	-0.08	0.39	-2.05e-01	8.38e-01	1.00e+00
WNT3	4.23e+01	0.08	0.20	3.82e-01	7.02e-01	1.00e+00
WNT4	1.67e+01	0.02	0.32	6.52e-02	9.48e-01	1.00e+00
WNT5A	8.42e+01	0.20	0.13	1.51e+00	1.32e-01	1.00e+00
WNT5B	1.33e+02	-0.18	0.13	-1.40e+00	1.62e-01	1.00e+00
WNT7A	1.76e+00	-0.39	0.90	-4.33e-01	6.65e-01	1.00e+00
WNT7B	9.21e-01	0.47	1.20	3.87e-01	6.99e-01	1.00e+00
WNT9A	4.92e+00	-0.44	0.61	-7.20e-01	4.71e-01	1.00e+00
WNT9B	1.74e+00	-1.38	1.00	-1.37e+00	1.70e-01	1.00e+00
WRAP53	4.19e+01	0.11	0.23	4.94e-01	6.22e-01	1.00e+00
WRAP73	4.71e+01	0.01	0.19	4.95e-02	9.60e-01	1.00e+00
WRN	3.28e+02	0.06	0.10	6.01e-01	5.48e-01	1.00e+00
WRNIP1	3.34e+02	0.10	0.08	1.25e+00	2.10e-01	1.00e+00
WSB1	6.40e+02	0.12	0.10	1.20e+00	2.30e-01	1.00e+00
WSB2	6.86e+02	0.03	0.10	3.43e-01	7.32e-01	1.00e+00
WSCD1	2.93e+02	0.08	0.12	6.26e-01	5.31e-01	1.00e+00
WSCD2	3.72e+00	-0.51	0.57	-8.97e-01	3.70e-01	1.00e+00
WT1	1.17e+02	0.22	0.18	1.24e+00	2.14e-01	1.00e+00
WTAP	6.43e+02	-0.02	0.08	-2.59e-01	7.95e-01	1.00e+00
WTIP	1.58e+02	-0.01	0.12	-1.14e-01	9.09e-01	1.00e+00
WWC1	1.23e+01	-0.27	0.40	-6.62e-01	5.08e-01	1.00e+00
WWC2	6.72e+02	0.03	0.09	3.77e-01	7.06e-01	1.00e+00
WWC3	1.35e+03	0.11	0.08	1.28e+00	1.99e-01	1.00e+00
WWOX	4.94e+01	-0.20	0.19	-1.05e+00	2.95e-01	1.00e+00
WWP1	4.73e+02	-0.07	0.07	-9.35e-01	3.50e-01	1.00e+00
WWP2	1.86e+02	-0.06	0.10	-6.39e-01	5.23e-01	1.00e+00
WWTR1	3.04e+03	0.03	0.09	2.85e-01	7.76e-01	1.00e+00
XAB2	2.02e+02	-0.09	0.14	-6.21e-01	5.35e-01	1.00e+00
XAF1	1.58e+01	0.42	0.43	9.74e-01	3.30e-01	1.00e+00
XBP1	2.80e+02	0.04	0.11	3.42e-01	7.33e-01	1.00e+00
XDH	3.29e+00	-2.09	0.79	-2.66e+00	7.82e-03	1.00e+00
XG	1.02e+00	0.66	1.11	5.93e-01	5.53e-01	1.00e+00
XIAP	5.63e+02	0.22	0.10	2.20e+00	2.81e-02	1.00e+00
XIRP2	2.08e+00	0.24	1.07	2.20e-01	8.26e-01	1.00e+00
XK	1.34e+00	0.24	0.96	2.46e-01	8.06e-01	1.00e+00
XKR4	2.23e+02	0.18	0.13	1.33e+00	1.83e-01	1.00e+00
