baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
DIPK1C	104.390173704344	-0.0422219836218546	0.18603990818342	-0.226951217263702	0.8204616753477	0.999890251873749
DIPK2A	261.197745143854	0.00581442355675357	0.145890902776871	0.0398545998830804	0.968209046366562	0.999890251873749
DIPK2B	351.772287661051	-0.0314062963818388	0.0990434843581601	-0.317096037012063	0.751170731849302	0.999890251873749
DIRAS1	6.77477157276239	0.128136990934015	0.477918167572258	0.268114919307061	0.788610862185223	0.999890251873749
DIRAS3	3.50667279087479	0.207071696699361	0.642253781439426	0.322414133919569	0.747138978130409	0.999890251873749
DIS3	659.338180938384	0.0327148786431819	0.0956152543905559	0.342151248267904	0.732237071670005	0.999890251873749
DIS3L	240.889132496685	-0.0464424845204058	0.0939588543602586	-0.494285342628118	0.621104675165946	0.999890251873749
DIS3L2	204.177254897494	-0.000665767080040708	0.154236527459296	-0.00431653312615204	0.996555915557746	0.999890251873749
DISC1	251.301304073985	-0.21071489559197	0.171408122357214	-1.22931686488485	0.218953026514209	0.999890251873749
DISP1	60.4338151990991	-0.0269936713654659	0.1601278752969	-0.16857571684765	0.866130382322664	0.999890251873749
DISP2	8.74746893555872	-0.0135879082169309	0.44518927295489	-0.0305216433602337	0.975651032515389	0.999890251873749
DISP3	2.33932607181112	0.0495709472230011	0.723109359779659	0.0685524900937612	0.945345837260249	0.999890251873749
DIXDC1	95.2337295610345	0.0473095051449106	0.126705431771099	0.373381823364747	0.708864285790026	0.999890251873749
DKC1	911.68094987187	-0.0229184503102041	0.099477218188136	-0.230388934548407	0.817789558861191	0.999890251873749
DKK1	241.470508776467	-0.0748311836826377	0.176353085206267	-0.424325911821237	0.671328144420918	0.999890251873749
DKK2	206.104839623285	-0.16264948494035	0.143848882532887	-1.130696895773	0.258182688356804	0.999890251873749
DKK3	327.110689100507	-0.0734848957221733	0.129968421241347	-0.565405773343314	0.571797798578059	0.999890251873749
DKKL1	1.46606917160052	0.631545358972584	0.983093565129367	0.642406156823413	0.52060950317144	0.999890251873749
DLAT	307.865211695027	-0.0989787805308393	0.0932478587036999	-1.06145901800651	0.288481347994732	0.999890251873749
DLC1	1313.24103441861	0.0812250979571133	0.0862822961609203	0.941387765175197	0.346506181141901	0.999890251873749
DLD	2210.66825890673	-0.0151210972401249	0.0878981431821851	-0.172029768692424	0.863414125831732	0.999890251873749
DLEC1	1.36184738241686	-0.644544708995382	0.947424075770315	-0.680312782289523	0.496306432661583	0.999890251873749
DLEU7	1.41216946425873	0.291184269528151	1.00998835863576	0.288304579986908	0.773113601610105	0.999890251873749
DLG1	481.689263483012	0.00811867936634366	0.0713789316496953	0.113740555913438	0.909443462147886	0.999890251873749
DLG2	12.7700867166722	-0.10756324746869	0.39713439756513	-0.270848478822713	0.786507572202249	0.999890251873749
DLG3	94.4919865443138	-0.0651430132180992	0.13386105547543	-0.486646493162127	0.62650886955603	0.999890251873749
DLG4	185.480100845603	-0.036591471282984	0.113950454566458	-0.321117378795915	0.748121440800236	0.999890251873749
DLG5	390.651794204706	-0.0418380246417717	0.0891412446941737	-0.46934530458162	0.638822837071144	0.999890251873749
DLGAP1	13.7292095104958	-0.00820944722876386	0.3721606373598	-0.0220588810439592	0.982400986661077	0.999890251873749
DLGAP3	10.3056007205826	-0.100177812303506	0.484659718406316	-0.206697211463986	0.836246335304889	0.999890251873749
DLGAP4	698.832617230276	0.0581208484813292	0.0749788297895606	0.77516345139627	0.438243081827256	0.999890251873749
DLGAP5	221.454823240404	-0.144193861590536	0.112487127335182	-1.28186989041755	0.199888291820666	0.999890251873749
DLK1	11.9916079708635	0.213191367556088	0.368171677661928	0.579054230651197	0.562552581574144	0.999890251873749
DLK2	1.8270712400959	1.06566998744039	1.12238214562622	0.94947161409612	0.342380802448737	0.999890251873749
DLL1	22.5264315037373	0.0748625554298729	0.268628447552151	0.278684391441228	0.780487041969894	0.999890251873749
DLL3	5.59603326127433	0.303031078892006	0.473651360200186	0.639776646611829	0.522317817279539	0.999890251873749
DLL4	3939.16513159063	-0.109908705309066	0.0910388932674713	-1.20727198414149	0.227327416260769	0.999890251873749
DLST	435.74842734367	0.0661325987207018	0.105773294894758	0.625229636521222	0.531820353427327	0.999890251873749
DLX1	2.75838101748911	0.822189940930376	0.730272037411636	1.12586803110322	0.260221382824109	0.999890251873749
DLX2	9.38332443562461	0.859424434082329	0.425418768122342	2.02018457689477	0.0433642454682673	0.999890251873749
DMAC1	280.380931018826	-0.043588427408047	0.131098614462479	-0.33248579770858	0.739522462114963	0.999890251873749
DMAC2	234.48222861729	0.0655281610568212	0.121807043712532	0.537966927524074	0.590599881365459	0.999890251873749
DMAC2L	33.5427093806153	0.578784060190303	0.220906784847586	2.62003749948031	0.00879200984768107	0.999890251873749
DMAP1	136.509942438073	-0.065356023010446	0.145606967866445	-0.448852304035289	0.653538204810591	0.999890251873749
DMC1	12.4533208451412	0.0104415491421396	0.376764642796254	0.0277137182105121	0.97789048235677	0.999890251873749
DMD	49.5271885792369	-0.0593399419535701	0.175957829084159	-0.337239566221223	0.735936312924036	0.999890251873749
DMKN	4.1815248985715	-0.489498496029674	0.689401256094333	-0.71003423869987	0.477682904315978	0.999890251873749
DMPK	150.15443521462	0.0412992058259637	0.165884315475401	0.248963898169674	0.803388707359556	0.999890251873749
DMRTA1	35.4615729497079	0.344461096350636	0.207866648284097	1.65712536952947	0.097494130995195	0.999890251873749
DMRTC1	0.814994294291475	1.03164622697784	1.59958544730378	0.644945994424219	0.518962184057552	0.999890251873749
DMRTC1B	4.98879273752962	-0.756552833859416	0.605958868193258	-1.24852176207136	0.211840043958604	0.999890251873749
DMTF1	309.991380450327	0.040924679751591	0.0984102591736321	0.415857859691079	0.677514017149604	0.999890251873749
DMTN	32.3460396634315	-0.447476685001941	0.229653331005587	-1.9484876750647	0.0513566381421332	0.999890251873749
DMWD	93.1961695209422	-0.017726929595304	0.15224440174569	-0.116437316525537	0.907305962202803	0.999890251873749
DMXL1	268.359372954269	-0.0648728460817187	0.121605980843688	-0.533467561641613	0.593709960075892	0.999890251873749
DMXL2	273.499052841314	-0.013257543364384	0.148230269080821	-0.0894388403029577	0.928733157043002	0.999890251873749
DNA2	93.5892860496386	0.201330866942746	0.134303911506674	1.49906927269755	0.133855661998653	0.999890251873749
DNAAF1	0.848062945374527	-0.608599669916179	1.20038935831583	-0.50700188709608	0.612153494483786	0.999890251873749
DNAAF10	166.894233604526	0.0312173366557432	0.137353722366616	0.227276961394755	0.820208386522926	0.999890251873749
DNAAF11	32.516911687221	-0.248541983480842	0.24644149358356	-1.00852328017794	0.313203317369628	0.999890251873749
DNAAF2	138.011048027872	-0.16818843829418	0.141776060320191	-1.18629645875573	0.235505244637167	0.999890251873749
DNAAF3	1.43643347596627	1.06969457100473	1.17191191579129	0.912777280093153	0.361359689854212	0.999890251873749
DNAAF4	95.8561533672921	-0.165143384759305	0.170577821143559	-0.968141014184489	0.332973948885946	0.999890251873749
DNAAF5	113.394548475978	-0.131940781822017	0.145460895158799	-0.907053278325962	0.364378623510919	0.999890251873749
DNAAF6	1.23199717566728	-1.20148552360303	1.15514591050304	-1.04011580933513	0.298286099578753	0.999890251873749
DNAAF8	0.392669707128813	-1.45756660824021	1.85171496428022	-0.787144153585634	0.431197484783377	0.999890251873749
DNAAF9	386.852466982959	0.0669035814090947	0.0994132078643853	0.672984836183552	0.500956938060441	0.999890251873749
DNAH1	17.9515143577349	-0.35076227860898	0.341925438769615	-1.02584434744359	0.304964958591389	0.999890251873749
DNAH10	14.241103973394	0.180975682069241	0.288250511533462	0.627841668368493	0.530107666539474	0.999890251873749
DNAH11	4.01858924771865	-0.35184807001344	0.600243479198636	-0.58617558075463	0.557757529750675	0.999890251873749
DNAH14	27.4822681445739	-0.0403917630252566	0.376745130456322	-0.107212435569727	0.91462045013658	0.999890251873749
DNAH17	2.52667609769856	-0.501352933081938	0.761456063393732	-0.658413475424253	0.510272478759749	0.999890251873749
DNAH2	0.847260356463871	0.142253463723982	1.7016705448516	0.0835963601499533	0.933377360987529	0.999890251873749
DNAH5	18.8307050806758	-0.108006189046724	0.250883131540265	-0.430503989581259	0.666829065198922	0.999890251873749
DNAH6	3.52991959480137	0.385782911717523	0.661357553263589	0.583319733499387	0.559678080653535	0.999890251873749
DNAH7	3.65642876856679	0.0414759984267074	0.609860217553106	0.0680090244172972	0.945778450473122	0.999890251873749
DNAH9	1.70695567369808	0.609198568795948	1.2968107016245	0.469766765521608	0.638521661221985	0.999890251873749
DNAI3	9.76496359644748	0.0730208769690663	0.326836674835208	0.223417023214679	0.823210956534431	0.999890251873749
DNAI4	17.1629678045568	-0.12238174252888	0.311414220003707	-0.392987007874666	0.6943290772306	0.999890251873749
DNAJA1	6483.99137028888	0.0361940050026671	0.081534571185178	0.443909920375551	0.657107711916652	0.999890251873749
DNAJA2	1481.95288216649	-0.0222630589248421	0.0580821072173735	-0.383303223512917	0.701494949431522	0.999890251873749
DNAJA3	245.031720893888	0.0638010165892722	0.0972998062907347	0.655715761639163	0.512007025590495	0.999890251873749
DNAJA4	1.00102333115862	-0.738483130971036	1.20153397157988	-0.614616938379208	0.538807725560134	0.999890251873749
DNAJB1	394.839071541486	-0.150708263779811	0.0892743307016603	-1.68814778666281	0.0913828632124232	0.999890251873749
DNAJB11	1740.0262634119	0.0383262432864662	0.0669097248109394	0.572805274491281	0.56677654739797	0.999890251873749
DNAJB12	171.627662004044	-0.00766192366284065	0.135738177853584	-0.0564463423923759	0.95498623988846	0.999890251873749
DNAJB14	1148.65011004481	-0.0897573877008132	0.133947346304102	-0.670094557133191	0.502797514359955	0.999890251873749
DNAJB2	382.847349055503	0.0525502672426296	0.0870317076324113	0.603805999815399	0.545972630037871	0.999890251873749
DNAJB4	402.39500034142	0.00949897109191376	0.110714267818196	0.0857971721179786	0.931627654513855	0.999890251873749
DNAJB5	44.0078683074367	-0.130112470835158	0.18543946589588	-0.701643904152599	0.482901264295262	0.999890251873749
DNAJB6	2056.50509091304	-0.00580156662822247	0.0967849520164451	-0.0599428579273016	0.952201145554174	0.999890251873749
DNAJB7	1.31998759094944	1.99275305555027	1.47191152702782	1.35385382814017	0.175783016508979	0.999890251873749
DNAJB9	170.81106207736	0.121257036039587	0.129312561832389	0.93770500190659	0.348396032607391	0.999890251873749
DNAJC1	363.591060450365	-0.0342266594916276	0.086680169667579	-0.394861473193787	0.692945124329455	0.999890251873749
DNAJC10	2391.13178191227	-0.0359934660791356	0.0616514066857735	-0.583822300480313	0.559339873022155	0.999890251873749
DNAJC11	648.002956383197	-0.00825451615099466	0.0812937133804776	-0.101539415629363	0.919122270082198	0.999890251873749
DNAJC12	0.616767118866938	2.85616045321711	1.74877385595024	1.63323602048314	0.102419366939696	0.999890251873749
DNAJC13	1028.79614856818	-0.0810053135196183	0.0985966301076571	-0.821582983426199	0.41131427732081	0.999890251873749
DNAJC14	706.005155575973	0.0718496009378727	0.0803234444628945	0.89450348423571	0.3710525663921	0.999890251873749
DNAJC15	0.548946419256005	-1.4022890379583	1.62621305460297	-0.862303394988215	0.388520585018519	0.999890251873749
DNAJC16	296.930714756903	0.0724262083901179	0.0974196013175209	0.743445953489978	0.457211731415358	0.999890251873749
DNAJC17	140.555052946509	0.0128726377771927	0.126380117081137	0.101856510933032	0.918870569610416	0.999890251873749
DNAJC18	58.1769155024886	-0.0290754457831466	0.138377266536799	-0.210117214415524	0.833576190214071	0.999890251873749
DNAJC19	102.216377432667	-0.138947603251542	0.132134966466131	-1.05155816789159	0.293002308815221	0.999890251873749
DNAJC2	972.604331084416	-0.0166586544359882	0.0830843098918601	-0.200503012634643	0.841087202094668	0.999890251873749
DNAJC21	1051.74822839886	-0.0507669652585915	0.104711596094065	-0.484826582272571	0.627799364842884	0.999890251873749
DNAJC22	11.9536873975519	0.653820337320286	0.354618700755464	1.84372774455328	0.0652228275269303	0.999890251873749
DNAJC24	104.347919179772	0.243788792937647	0.123297953536264	1.97723308413181	0.0480152895496477	0.999890251873749
DNAJC25	268.152346358574	0.0117940490952012	0.104634948816069	0.112716154866507	0.910255593142266	0.999890251873749
DNAJC27	18.2088953035195	-0.0236078994800231	0.268931718655067	-0.0877839906653132	0.930048362236295	0.999890251873749
DNAJC28	12.1913025363264	0.138461006781906	0.311969043533373	0.443829314645106	0.657165992458161	0.999890251873749
DNAJC3	1160.36399929377	0.0386134755282844	0.0803259864259043	0.480709633910353	0.630722883126909	0.999890251873749
DNAJC30	46.4596411274121	-0.0243026433634898	0.176658721474309	-0.137568319076871	0.890581595130769	0.999890251873749
DNAJC4	15.6420485878758	0.324685330099483	0.316048660670499	1.02732702429639	0.30426650133426	0.999890251873749
DNAJC5	799.728947471873	0.0765216078849885	0.0711532019083115	1.07544855091124	0.282173954868419	0.999890251873749
DNAJC6	34.951794570264	-0.00011970160774923	0.20859935900052	-0.000573834974003596	0.999542145958921	0.999890251873749
DNAJC7	1293.97660635857	-0.0078132759589351	0.0772743439537898	-0.101110867581192	0.91946245117798	0.999890251873749
DNAJC8	1780.11829921505	-0.0377649127967937	0.0696511706666171	-0.542200690029377	0.587680260004534	0.999890251873749
DNAJC9	643.167362405659	-0.103052806190195	0.0840437293231517	-1.22618078731314	0.220130649635839	0.999890251873749
DNAL1	112.559901040443	0.28445166822138	0.144825013697597	1.96410593003866	0.0495178086721102	0.999890251873749
DNAL4	88.0285930494506	0.0477329359720125	0.140774234830116	0.339074376995306	0.734553700445091	0.999890251873749
DNALI1	49.040475790984	0.0636496036268768	0.183577265783	0.346718333315382	0.728802935637839	0.999890251873749
DNASE1	29.9304281766834	-0.0262859591973254	0.258070004767899	-0.101855925569367	0.918871034246557	0.999890251873749
DNASE1L1	83.9391615151614	-0.155459707878291	0.137576991105604	-1.1299833397211	0.258483244706221	0.999890251873749
DNASE1L3	5.56484762681435	-0.741204017620312	0.640947625547004	-1.15641900847631	0.247509810183504	0.999890251873749
DNASE2	52.9822491435517	-0.267751460941774	0.222862235889141	-1.20142140669791	0.229587776442621	0.999890251873749
DND1	6.67549284107417	0.713037002008691	0.599901059621392	1.18859100275419	0.234600650080421	0.999890251873749
DNER	2.00921453177186	-0.308926538556375	1.04098964943583	-0.296762353711971	0.766647948735447	0.999890251873749
DNHD1	13.6520677592572	0.300012253058368	0.339311915154895	0.884178361144241	0.376599937496899	0.999890251873749
DNLZ	22.6081298441521	-0.118145241913921	0.244079978502115	-0.484043151097285	0.628355245303945	0.999890251873749
DNM1	17.5816858624233	-0.41191474531497	0.32529194635583	-1.26629247950819	0.205408388432625	0.999890251873749
DNM1L	709.287968390394	0.050270877429788	0.0702502788140273	0.715596838595752	0.474240326268035	0.999890251873749
DNM2	718.641618438791	-0.0568613406488348	0.0884259916705895	-0.64303876693471	0.520198945319034	0.999890251873749
DNM3	13.4271283362956	-0.633922111090091	0.398376462300991	-1.59126397033752	0.111550181668132	0.999890251873749
DNMBP	592.478650717051	-0.0408432631923954	0.0950768644778362	-0.429581511934657	0.667500088175724	0.999890251873749
DNMT1	896.515084996648	-0.0711013613139429	0.0785492649054396	-0.905181753127	0.365369106940766	0.999890251873749
DNMT3A	1057.11117457922	-0.0622689575569195	0.0808004893654022	-0.770650747860227	0.440913972603898	0.999890251873749
DNMT3B	235.329347144058	-0.0534699332538952	0.1052327943902	-0.508110932183654	0.611375548962702	0.999890251873749
DNPEP	113.094274117903	0.0163773680150357	0.131775183404292	0.124282642542711	0.90109148998738	0.999890251873749
DNPH1	83.2203323710244	-0.0935687263104269	0.176330017442529	-0.530645477539997	0.595664474907284	0.999890251873749
DNTTIP1	112.729574042893	-0.0118456549167816	0.138927241274536	-0.0852651705173736	0.932050580564676	0.999890251873749
DNTTIP2	893.501699404566	0.0226310671911818	0.0657723804104001	0.344081619822343	0.73078490518873	0.999890251873749
DOC2B	3.41754649657901	0.684545386303374	0.750657073112171	0.911928243698947	0.361806492466478	0.999890251873749
DOCK1	1245.89730540925	-0.0322592076113166	0.0939841966919517	-0.343240765434761	0.731417339030224	0.999890251873749
DOCK10	155.138443981628	0.00348616188725171	0.163385159254634	0.0213370780011823	0.982976766597136	0.999890251873749
DOCK11	149.269577211716	-0.0108426704535145	0.11249080405857	-0.0963871717715621	0.923213080128196	0.999890251873749
DOCK2	30.2022983360694	-0.405936318110132	0.295312975148726	-1.37459696075221	0.16925643138232	0.999890251873749
DOCK3	3.81337081053734	0.726662934282148	0.633410931115354	1.14722196695057	0.251289894970576	0.999890251873749
DOCK4	849.146696467988	0.0528268748994153	0.101765247153299	0.519105258201133	0.603687341743602	0.999890251873749
DOCK5	81.746975475366	-0.0212464105600595	0.180366287689885	-0.11779590760658	0.906229372229255	0.999890251873749
DOCK6	628.551870493387	-0.0172121590870686	0.105718657506858	-0.162810988078921	0.870667256473407	0.999890251873749
DOCK7	489.870368890854	0.00135309629596248	0.0937682549512462	0.0144302173125223	0.988486751968216	0.999890251873749
DOCK8	14.1503067514399	-0.263370900616134	0.379424895766834	-0.694131838881712	0.487599533240723	0.999890251873749
DOCK9	1186.03009509278	0.0133406966275023	0.114254134384083	0.116763360025603	0.907047579551227	0.999890251873749
DOHH	41.715039991048	-0.0789124562303183	0.234556213361003	-0.336433024303922	0.736544349567481	0.999890251873749
DOK1	104.650495110815	0.0950097603438619	0.139219066314074	0.68244790644927	0.494955772126295	0.999890251873749
DOK2	1.10487167362079	-1.35900518300668	1.17977877878524	-1.15191526364458	0.249355895357143	0.999890251873749
DOK3	11.9014345998964	0.452441638419192	0.427141441680683	1.05923142610316	0.289494396205418	0.999890251873749
DOK4	155.829479458827	-0.0691058869666545	0.138842928072735	-0.497727092952492	0.618676409345651	0.999890251873749
DOK5	94.7273827839412	-0.131253002266064	0.176704360539352	-0.742783040924645	0.457613044613557	0.999890251873749
DOK6	41.4065573179302	0.24984096784857	0.187889922688246	1.32971989276463	0.183610578064845	0.999890251873749
DOLK	162.20222664544	-0.0739364349776135	0.115162055647162	-0.642020798969955	0.520859678493472	0.999890251873749
DOLPP1	257.196409960185	-0.0064443931157502	0.144372183703642	-0.044637359846124	0.964396363474267	0.999890251873749
DONSON	314.844333017823	-0.0341413244194162	0.119606158865143	-0.285447879468405	0.775301030089773	0.999890251873749
DOP1A	159.129972648799	0.0934933064631647	0.117307044436946	0.796996522347972	0.425453051048341	0.999890251873749
DOP1B	76.2667921691766	0.0808609590900746	0.162201046166856	0.498523042859373	0.618115431962944	0.999890251873749
DOT1L	286.000232106558	0.036933701052857	0.120410084718784	0.306732622430382	0.759046896835569	0.999890251873749
DPAGT1	73.4101714131975	-0.0403651289919809	0.154065196261574	-0.262000308774789	0.793321204134691	0.999890251873749
DPCD	48.2984543729086	-0.0901685154186933	0.173714790139429	-0.519060670345462	0.603718433621149	0.999890251873749
DPEP1	2.02051456097915	0.0191343584848288	0.866321777275632	0.0220868954085416	0.982378639876575	0.999890251873749
DPEP2	1.75913156227903	-0.415506089018756	0.890110851204766	-0.46680263301629	0.640641091875804	0.999890251873749
DPF1	12.0554572243112	0.0682592003086673	0.383540133039494	0.177971467464758	0.858745383654461	0.999890251873749
DPF2	292.563063204345	-0.071920059248482	0.100055251548517	-0.718803442452071	0.472262036323995	0.999890251873749
DPF3	18.6736316468753	0.0158747463118701	0.296943337873034	0.0534605235651315	0.957364983277209	0.999890251873749
DPH1	42.256994686634	0.266387015949314	0.202722500723478	1.31404760201077	0.188830185567959	0.999890251873749
DPH2	124.126738850074	0.175121092484528	0.169026678537244	1.03605592915879	0.300176050809045	0.999890251873749
DPH3	427.101075529022	0.0332524322820199	0.0906950363546538	0.366640045790263	0.713887533065529	0.999890251873749
DPH5	184.60672348484	-0.0974727690641817	0.134967145352977	-0.722196270872166	0.470173815734572	0.999890251873749
DPH6	15.0812540659234	-0.0366226661063284	0.326700634119664	-0.112098546135402	0.910745270177096	0.999890251873749
DPH7	74.9064869907485	0.0374848097374128	0.176546944549009	0.212322053112661	0.831855791731354	0.999890251873749
DPM1	563.751110466544	-0.0375499405273137	0.0974528966068838	-0.385313744739541	0.700004979404738	0.999890251873749
DPM2	55.4153098003565	0.391590370029161	0.204797610355019	1.91208466422208	0.0558653355462397	0.999890251873749
DPM3	11.5590389146585	-0.139766883000701	0.408799977817665	-0.341895524913752	0.732429517528342	0.999890251873749
DPP10	9.98691406117802	-0.296437684312819	0.427031282934232	-0.694182595420005	0.487567706018472	0.999890251873749
DPP3	230.844406845018	-0.157389568139556	0.138168406543577	-1.13911401366503	0.254655603258883	0.999890251873749
DPP4	3.64119968455474	1.02623929707297	0.66741129493001	1.53764148864246	0.124136297312686	0.999890251873749
DPP6	3.26785475323579	-0.645341854393546	0.69426980015664	-0.929526034760471	0.352616539334769	0.999890251873749
DPP7	25.2872208255992	0.309707715886766	0.267531398336888	1.15764997234742	0.247006907318928	0.999890251873749
DPP8	455.095138378205	0.0974960507199434	0.0712739271346096	1.36790625463657	0.171341421717984	0.999890251873749
DPP9	215.618253781737	-0.0770042784882398	0.143619364102101	-0.536169192571389	0.591841623094007	0.999890251873749
DPPA2	1.29485004986015	-0.675827264715242	0.980895037725414	-0.688990400320926	0.490829308635405	0.999890251873749
DPPA4	559.716516408359	0.0316024137131693	0.1125512977588	0.280782312976026	0.778877370320978	0.999890251873749
DPY19L1	1635.69213867926	0.0691379379378252	0.0914600987001719	0.755935527300007	0.449687851894083	0.999890251873749
DPY19L2	41.1045157066671	0.639742020352424	0.26005659498967	2.46001075411234	0.0138932852636066	0.999890251873749
DPY19L3	559.559027779077	0.072351317906905	0.0897220154494659	0.806394256130541	0.420015557786189	0.999890251873749
DPY19L4	708.683588525631	0.0656106089052636	0.0864947052257794	0.758550581032659	0.448121444599913	0.999890251873749
DPY30	164.800219023414	0.0317131251993596	0.102129877725068	0.310517606656995	0.756167372566459	0.999890251873749
DPYD	20.726113609979	0.505213585956004	0.309978828755557	1.62983255335288	0.103136891602285	0.999890251873749
DPYSL2	1056.68607927779	0.0209235115665702	0.0766337950880869	0.273032433569545	0.784828284033056	0.999890251873749
DPYSL3	556.03086305266	-0.00292706274160852	0.0995147007073204	-0.0294133702940756	0.976534909466201	0.999890251873749
DPYSL4	80.6021798326874	-0.306708651139128	0.185455242595964	-1.6538149412542	0.0981651192097022	0.999890251873749
DPYSL5	1.02231852932554	1.43870116616731	1.11883841058007	1.28588825031615	0.198482064887355	0.999890251873749
DR1	408.587753727594	0.0200040513676153	0.0877032735072694	0.228087853139909	0.819577943020303	0.999890251873749
DRAM1	466.683657823225	0.0354790627046532	0.0921946788736917	0.38482766183567	0.700365103294024	0.999890251873749
DRAM2	164.82407927412	-0.0409827430287039	0.143725458156781	-0.285146024610326	0.775532270468011	0.999890251873749
DRAP1	535.453925352953	-0.0837638301280881	0.139460275331895	-0.60062860143322	0.548087383594048	0.999890251873749
DRAXIN	7.68014640966878	-0.0720896713935918	0.496566709829334	-0.145176206875343	0.884571751062552	0.999890251873749
DRC3	6.32527276540472	-0.743919964634944	0.46686686883915	-1.59343062077778	0.111063620964068	0.999890251873749
DRC7	0.593673287655724	-1.07294035131537	1.60122450587028	-0.67007490041643	0.502810044299891	0.999890251873749
DRG1	468.929489214316	0.000797304950459333	0.0938182687688902	0.00849839760338571	0.993219341380441	0.999890251873749
DRG2	93.6001242413058	-0.083931273233554	0.167285030105072	-0.501726144777189	0.615860170956915	0.999890251873749
DRICH1	0.395632695688382	-0.875649893685453	2.0270874718871	-0.431974399639634	0.665760019622568	0.999890251873749
DROSHA	599.037921491114	-0.009256732743847	0.0697495020821566	-0.132713961641528	0.894419600748829	0.999890251873749
DRP2	9.66275318442949	-0.232487780320197	0.446714296689808	-0.520439533820503	0.602757261619164	0.999890251873749
DSC1	0.988536718688074	0.936852895101442	1.19306310146376	0.785250079356259	0.432306958554837	0.999890251873749
DSC2	971.399178314038	0.00497178233624898	0.0904786731074294	0.0549497706530882	0.956178480499034	0.999890251873749
DSC3	13.2656251236399	0.748480184421781	0.300025540803483	2.49472155742913	0.0126056003588861	0.999890251873749
DSCAM	0.881415713420123	1.83972765737572	1.34889110581683	1.36388152419588	0.172604856602127	0.999890251873749
DSCAML1	0.516982860963347	-0.144462352372978	2.12577188393931	-0.0679575985854474	0.945819387640708	0.999890251873749
DSCC1	73.7784718452161	0.148830806570761	0.162983640191279	0.913164084420321	0.361156250110041	0.999890251873749
DSE	111.8814611183	-0.029835394162909	0.133224757193111	-0.22394782164746	0.822797904294853	0.999890251873749
DSEL	125.975505281385	0.0232032769180798	0.140329160215865	0.165348933054162	0.868669345826089	0.999890251873749
DSG2	466.750770400488	-0.0694587661080934	0.0767711798524805	-0.904750535833391	0.365597561861901	0.999890251873749
DSG3	3.94053208128544	-1.39969880862208	0.835039875013123	-1.67620595196137	0.0936978587636062	0.999890251873749
DSN1	224.063306587788	-0.0977476666938009	0.105645144393829	-0.925245237295645	0.354838357374004	0.999890251873749
DSP	2435.42042710203	-0.0547793951364351	0.14424766790724	-0.37975931209967	0.704124087816496	0.999890251873749
DST	2532.26295335008	0.0506769553382847	0.196557720078783	0.257822258611733	0.79654408520226	0.999890251873749
DSTN	4125.60726477987	0.0535407853994038	0.102867968880517	0.520480631454798	0.602728624038669	0.999890251873749
DSTYK	339.653836745985	0.107249906499594	0.0891916425019024	1.20246587562626	0.229183079603275	0.999890251873749
DTD1	291.246647291189	0.0099999038548999	0.10297840528469	0.0971068043562588	0.922641577307479	0.999890251873749
DTD2	88.5031278682699	0.294626177302701	0.132495680365806	2.22366628473676	0.0261709052300452	0.999890251873749
DTL	191.100309081368	0.063638539267457	0.130462830415207	0.487790576556733	0.625698186864225	0.999890251873749
DTNA	260.659046802132	0.0571436742265452	0.138751132822878	0.411842938244632	0.68045454703008	0.999890251873749
DTNB	31.7687252835961	0.0408093335279241	0.255983480038575	0.159421746754026	0.873336606581596	0.999890251873749
DTNBP1	219.925429827604	-0.210961243619611	0.0952570424856394	-2.21465246153757	0.0267839281720863	0.999890251873749
DTWD1	74.6731367250959	0.111123815842394	0.173173450679918	0.641690833127693	0.521073942373834	0.999890251873749
DTWD2	39.8304558655715	0.0740573690793089	0.20077313177322	0.368860954776356	0.712231367848576	0.999890251873749
DTX1	23.5162562024153	-0.0416152658586853	0.280860514627301	-0.148170581806091	0.882208147837341	0.999890251873749
DTX2	54.8585431646694	-0.218432359859563	0.162242253438164	-1.34633460292028	0.1781946311376	0.999890251873749
DTX3	19.0867884474352	0.121049883033697	0.311147568857399	0.389043319471266	0.697244101360746	0.999890251873749
DTX3L	150.616950438978	0.0561672167244833	0.182242421466324	0.308200562045661	0.757929724817014	0.999890251873749
DTX4	233.070620151434	0.101774694937374	0.130280299218761	0.781197890607224	0.434686114178006	0.999890251873749
DTYMK	336.804873374628	-0.0559510348927186	0.102731375149992	-0.544634341855424	0.586005030600597	0.999890251873749
DUOX1	1.82538364576008	0.789535048752202	0.853393767034452	0.925170863968036	0.354877036537982	0.999890251873749
DUOXA1	0.540624193817019	-0.877573383886059	1.76853368831442	-0.496215248646166	0.619742553668414	0.999890251873749
DUS1L	307.555822485934	0.0321798017347377	0.136517168859289	0.235719814611055	0.81365009326562	0.999890251873749
DUS2	69.2861857456672	-0.16912436252349	0.166821678465313	-1.01380326633422	0.310676636412968	0.999890251873749
DUS3L	81.3666440546227	-0.0737407055268037	0.137745526983552	-0.535340109705406	0.592414695580924	0.999890251873749
DUS4L	36.2462703371072	-0.00755677447213979	0.19750446544509	-0.0382612841441842	0.96947935894579	0.999890251873749
DUS4L-BCAP29	65.0802887234445	-0.0967914187794101	0.195653734045026	-0.49470775118013	0.620806429299143	0.999890251873749
DUSP1	64.7905945822005	-0.0275430364417141	0.205329445375462	-0.134140704424294	0.89329131300865	0.999890251873749
